dataset_name,num_output_classes,num_input_channels,mean,std,CHECKPOINT_PATH,DATE_FORMAT,TIME_NOW,device,EPOCH,SAVE_EPOCH,shuffle,EARLY_STOP_EPOCH,EARLY_STOP_ACC,MILESTONES,batch_size,test_batch_size,lr,momentum,warm,tolerance,weight_decay,rnd_aug,loss,net,depth,width,alpha,activation,bias,bn,custom_layer,custom_width,kernel_dim,stride_length,padding,resnet_version,directory,resume,xid,pid,normalize_dist,bound_batch_size,bound_num_batches,rank_bound_version,trial,optimizer
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_17s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2725,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_18s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2726,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_19s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2727,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_20s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,1,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2728,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_21s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2729,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_22s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2730,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_23s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2731,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_24s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2732,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_25s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2733,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_27s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.001,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2734,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_28s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2735,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_30s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2736,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_32s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2737,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_34s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2738,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_38s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2739,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_39s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.01,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2740,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_40s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2741,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_42s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2742,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_43s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2743,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_44s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2744,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_45s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2745,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_46s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2746,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_47s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2747,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_49s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2748,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_50s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2749,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_52s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2750,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_53s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2751,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_54s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.5,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2752,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_55s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2753,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_56s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2754,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_03m_58s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2755,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_00s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2756,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_01s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2757,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_02s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,1,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2758,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_03s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2759,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_04s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2856,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_05s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2761,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_06s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2762,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_07s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2763,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_08s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.001,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2764,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_10s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2765,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_12s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2766,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_14s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2767,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_15s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2768,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_16s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2769,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_17s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.01,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2770,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_18s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2771,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_19s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2772,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_20s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2773,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_21s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2774,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_22s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2775,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_23s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.006,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2776,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_24s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.5,0,1,0.001,0,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2777,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_25s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.5,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2778,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_26s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.5,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2779,0,,,,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Friday_26_August_2022_13h_04m_28s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.5,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,2780,0,,,,,,SGD
